id,agent,badges,checkItemStates,closed,dueComplete,dateLastActivity,desc,descData,due,dueReminder,email,idBoard,idChecklists,idList,idMembers,idMembersVoted,idShort,idAttachmentCover,labels,idLabels,manualCoverAttachment,name,nodeId,pinned,pos,shortLink,shortUrl,start,subscribed,url,cover,isTemplate,cardRole,mirrorSourceId
682bac477460d94c17a0fed7,"{'name': None, 'conversationId': None}","{'attachments': 0, 'fogbugz': '', 'checkItems': 0, 'checkItemsChecked': 0, 'checkItemsEarliestDue': None, 'comments': 0, 'description': True, 'due': None, 'dueComplete': False, 'lastUpdatedByAi': False, 'start': None, 'externalSource': None, 'attachmentsByType': {'trello': {'board': 0, 'card': 0}}, 'location': False, 'votes': 0, 'maliciousAttachments': 0, 'viewingMemberVoted': False, 'subscribed': False}",[],False,False,2025-05-23T22:34:27.981Z,"Para participar da videochamada, clique neste link: [https://meet.google.com/rup-bbbx-rgi](https://meet.google.com/rup-bbbx-rgi ""smartCard-inline"")
Para participar por telefone, disque +1 585-532-5354 e digite este PIN: 227 916 981#

19/05

Time de Banco:

Time de Back: Sexta finalizamos o endpoint de usuario e login, fizemos a publicacao da API na azure Hoje Implementar o endpoint de notas em andamento

Time de Front: estamos finalizando o css da parte de notas.",{'emoji': {}},,,,681e971bd9a39734b445f278,[],681e97341992fe3c3b2fd8b8,[],[],44,,"[{'id': '681e971bd9a39734b445f2c1', 'idBoard': '681e971bd9a39734b445f278', 'idOrganization': '681e95bf55faa1fe8b9ecf06', 'name': 'Banco de Dados', 'nodeId': 'ari:cloud:trello::label/workspace/681e95bf55faa1fe8b9ecf06/681e971bd9a39734b445f2c1', 'color': 'green', 'uses': 15}, {'id': '68227a48380f731798877ee6', 'idBoard': '681e971bd9a39734b445f278', 'idOrganization': '681e95bf55faa1fe8b9ecf06', 'name': 'FrontEnd', 'nodeId': 'ari:cloud:trello::label/workspace/681e95bf55faa1fe8b9ecf06/68227a48380f731798877ee6', 'color': 'yellow_dark', 'uses': 13}, {'id': '681e971bd9a39734b445f2c4', 'idBoard': '681e971bd9a39734b445f278', 'idOrganization': '681e95bf55faa1fe8b9ecf06', 'name': 'BackEnd', 'nodeId': 'ari:cloud:trello::label/workspace/681e95bf55faa1fe8b9ecf06/681e971bd9a39734b445f2c4', 'color': 'red', 'uses': 15}]","['681e971bd9a39734b445f2c1', '68227a48380f731798877ee6', '681e971bd9a39734b445f2c4']",False,Daily,ari:cloud:trello::card/workspace/681e95bf55faa1fe8b9ecf06/682bac477460d94c17a0fed7,False,2048,Tp744PXz,https://trello.com/c/Tp744PXz,,False,https://trello.com/c/Tp744PXz/44-daily,"{'idAttachment': None, 'color': None, 'idUploadedBackground': None, 'size': 'normal', 'brightness': 'dark', 'yPosition': 0.5, 'idPlugin': None}",False,,
68252767733eb4bf7d441ba2,"{'name': None, 'conversationId': None}","{'attachments': 2, 'fogbugz': '', 'checkItems': 0, 'checkItemsChecked': 0, 'checkItemsEarliestDue': None, 'comments': 0, 'description': True, 'due': None, 'dueComplete': False, 'lastUpdatedByAi': False, 'start': None, 'externalSource': None, 'attachmentsByType': {'trello': {'board': 0, 'card': 0}}, 'location': False, 'votes': 0, 'maliciousAttachments': 0, 'viewingMemberVoted': False, 'subscribed': False}",[],False,False,2025-05-16T22:02:07.631Z,"[appsettings.json](https://trello.com/1/cards/68252767733eb4bf7d441ba2/attachments/6827b5ced4432753c1a9e9d1/download/appsettings.json ""‌"")[appsettings.Development.json](https://trello.com/1/cards/68252767733eb4bf7d441ba2/attachments/6827b5d897fe209a4cbb19f1/download/appsettings.Development.json ""‌"")",{'emoji': {}},,,,681e971bd9a39734b445f278,[],681e97341992fe3c3b2fd8b8,[],[],39,,"[{'id': '681e971bd9a39734b445f2c4', 'idBoard': '681e971bd9a39734b445f278', 'idOrganization': '681e95bf55faa1fe8b9ecf06', 'name': 'BackEnd', 'nodeId': 'ari:cloud:trello::label/workspace/681e95bf55faa1fe8b9ecf06/681e971bd9a39734b445f2c4', 'color': 'red', 'uses': 15}]",['681e971bd9a39734b445f2c4'],False,Criar CORS para Front-End,ari:cloud:trello::card/workspace/681e95bf55faa1fe8b9ecf06/68252767733eb4bf7d441ba2,False,4096,cxx7QXzg,https://trello.com/c/cxx7QXzg,,False,https://trello.com/c/cxx7QXzg/39-criar-cors-para-front-end,"{'idAttachment': None, 'color': None, 'idUploadedBackground': None, 'size': 'normal', 'brightness': 'dark', 'yPosition': 0.5, 'idPlugin': None}",False,,
682271db81721f906a3fbb9a,"{'name': None, 'conversationId': None}","{'attachments': 0, 'fogbugz': '', 'checkItems': 12, 'checkItemsChecked': 0, 'checkItemsEarliestDue': None, 'comments': 0, 'description': False, 'due': None, 'dueComplete': False, 'lastUpdatedByAi': False, 'start': None, 'externalSource': None, 'attachmentsByType': {'trello': {'board': 0, 'card': 0}}, 'location': False, 'votes': 0, 'maliciousAttachments': 0, 'viewingMemberVoted': False, 'subscribed': False}",[],False,False,2025-05-12T23:27:55.016Z,,{'emoji': {}},,,,681e971bd9a39734b445f278,"['682271db81721f906a3fbbcc', '682271db81721f906a3fbbd6', '682271db81721f906a3fbbe0']",681e97341992fe3c3b2fd8b8,['681e965f46c2b26790f21917'],[],34,,"[{'id': '681e971bd9a39734b445f2c4', 'idBoard': '681e971bd9a39734b445f278', 'idOrganization': '681e95bf55faa1fe8b9ecf06', 'name': 'BackEnd', 'nodeId': 'ari:cloud:trello::label/workspace/681e95bf55faa1fe8b9ecf06/681e971bd9a39734b445f2c4', 'color': 'red', 'uses': 15}]",['681e971bd9a39734b445f2c4'],False,Validação de Dados,ari:cloud:trello::card/workspace/681e95bf55faa1fe8b9ecf06/682271db81721f906a3fbb9a,False,9856,fBlukOVF,https://trello.com/c/fBlukOVF,,False,https://trello.com/c/fBlukOVF/34-valida%C3%A7%C3%A3o-de-dados,"{'idAttachment': None, 'color': None, 'idUploadedBackground': None, 'size': 'normal', 'brightness': 'dark', 'yPosition': 0.5, 'idPlugin': None}",False,,
68227204ad7a51ae767c10f4,"{'name': None, 'conversationId': None}","{'attachments': 0, 'fogbugz': '', 'checkItems': 12, 'checkItemsChecked': 0, 'checkItemsEarliestDue': None, 'comments': 0, 'description': False, 'due': None, 'dueComplete': False, 'lastUpdatedByAi': False, 'start': None, 'externalSource': None, 'attachmentsByType': {'trello': {'board': 0, 'card': 0}}, 'location': False, 'votes': 0, 'maliciousAttachments': 0, 'viewingMemberVoted': False, 'subscribed': False}",[],False,False,2025-05-12T23:27:58.602Z,,{'emoji': {}},,,,681e971bd9a39734b445f278,"['68227205ad7a51ae767c1126', '68227205ad7a51ae767c1130', '68227205ad7a51ae767c113a']",681e97341992fe3c3b2fd8b8,['681e965f46c2b26790f21917'],[],36,,"[{'id': '681e971bd9a39734b445f2c4', 'idBoard': '681e971bd9a39734b445f278', 'idOrganization': '681e95bf55faa1fe8b9ecf06', 'name': 'BackEnd', 'nodeId': 'ari:cloud:trello::label/workspace/681e95bf55faa1fe8b9ecf06/681e971bd9a39734b445f2c4', 'color': 'red', 'uses': 15}]",['681e971bd9a39734b445f2c4'],False,Cadastro de Imagem,ari:cloud:trello::card/workspace/681e95bf55faa1fe8b9ecf06/68227204ad7a51ae767c10f4,False,10176,3ocTBiaC,https://trello.com/c/3ocTBiaC,,False,https://trello.com/c/3ocTBiaC/36-cadastro-de-imagem,"{'idAttachment': None, 'color': None, 'idUploadedBackground': None, 'size': 'normal', 'brightness': 'dark', 'yPosition': 0.5, 'idPlugin': None}",False,,
682271be1b85376d7560bd19,"{'name': None, 'conversationId': None}","{'attachments': 0, 'fogbugz': '', 'checkItems': 12, 'checkItemsChecked': 0, 'checkItemsEarliestDue': None, 'comments': 0, 'description': False, 'due': None, 'dueComplete': False, 'lastUpdatedByAi': False, 'start': None, 'externalSource': None, 'attachmentsByType': {'trello': {'board': 0, 'card': 0}}, 'location': False, 'votes': 0, 'maliciousAttachments': 0, 'viewingMemberVoted': False, 'subscribed': False}",[],False,False,2025-05-12T23:27:22.992Z,,{'emoji': {}},,,,681e971bd9a39734b445f278,"['682271be1b85376d7560bd4b', '682271be1b85376d7560bd55', '682271be1b85376d7560bd5f']",681e97341992fe3c3b2fd8b8,['681e959222b5bb62db69782b'],[],33,,"[{'id': '681e971bd9a39734b445f2c4', 'idBoard': '681e971bd9a39734b445f278', 'idOrganization': '681e95bf55faa1fe8b9ecf06', 'name': 'BackEnd', 'nodeId': 'ari:cloud:trello::label/workspace/681e95bf55faa1fe8b9ecf06/681e971bd9a39734b445f2c4', 'color': 'red', 'uses': 15}]",['681e971bd9a39734b445f2c4'],False,Segurança da Aplicação,ari:cloud:trello::card/workspace/681e95bf55faa1fe8b9ecf06/682271be1b85376d7560bd19,False,11712,n7rZcGN7,https://trello.com/c/n7rZcGN7,,False,https://trello.com/c/n7rZcGN7/33-seguran%C3%A7a-da-aplica%C3%A7%C3%A3o,"{'idAttachment': None, 'color': None, 'idUploadedBackground': None, 'size': 'normal', 'brightness': 'dark', 'yPosition': 0.5, 'idPlugin': None}",False,,
681ea1498a0bdf6e5754b559,"{'name': None, 'conversationId': None}","{'attachments': 0, 'fogbugz': '', 'checkItems': 0, 'checkItemsChecked': 0, 'checkItemsEarliestDue': None, 'comments': 0, 'description': False, 'due': None, 'dueComplete': False, 'lastUpdatedByAi': False, 'start': None, 'externalSource': None, 'attachmentsByType': {'trello': {'board': 0, 'card': 0}}, 'location': False, 'votes': 0, 'maliciousAttachments': 0, 'viewingMemberVoted': False, 'subscribed': False}",[],False,False,2025-05-12T22:49:33.924Z,,{'emoji': {}},,,,681e971bd9a39734b445f278,[],681e97341992fe3c3b2fd8b8,[],[],28,,"[{'id': '68227a48380f731798877ee6', 'idBoard': '681e971bd9a39734b445f278', 'idOrganization': '681e95bf55faa1fe8b9ecf06', 'name': 'FrontEnd', 'nodeId': 'ari:cloud:trello::label/workspace/681e95bf55faa1fe8b9ecf06/68227a48380f731798877ee6', 'color': 'yellow_dark', 'uses': 13}]",['68227a48380f731798877ee6'],False,Integração da Tela de Login com o Back-End,ari:cloud:trello::card/workspace/681e95bf55faa1fe8b9ecf06/681ea1498a0bdf6e5754b559,False,32704,KQGgtZGP,https://trello.com/c/KQGgtZGP,,False,https://trello.com/c/KQGgtZGP/28-integra%C3%A7%C3%A3o-da-tela-de-login-com-o-back-end,"{'idAttachment': None, 'color': None, 'idUploadedBackground': None, 'size': 'normal', 'brightness': 'dark', 'yPosition': 0.5, 'idPlugin': None}",False,,
681ea1611ac45670f719c972,"{'name': None, 'conversationId': None}","{'attachments': 0, 'fogbugz': '', 'checkItems': 0, 'checkItemsChecked': 0, 'checkItemsEarliestDue': None, 'comments': 0, 'description': False, 'due': None, 'dueComplete': False, 'lastUpdatedByAi': False, 'start': None, 'externalSource': None, 'attachmentsByType': {'trello': {'board': 0, 'card': 0}}, 'location': False, 'votes': 0, 'maliciousAttachments': 0, 'viewingMemberVoted': False, 'subscribed': False}",[],False,False,2025-05-12T22:49:48.936Z,,{'emoji': {}},,,,681e971bd9a39734b445f278,[],681e97341992fe3c3b2fd8b8,[],[],29,,"[{'id': '68227a48380f731798877ee6', 'idBoard': '681e971bd9a39734b445f278', 'idOrganization': '681e95bf55faa1fe8b9ecf06', 'name': 'FrontEnd', 'nodeId': 'ari:cloud:trello::label/workspace/681e95bf55faa1fe8b9ecf06/68227a48380f731798877ee6', 'color': 'yellow_dark', 'uses': 13}]",['68227a48380f731798877ee6'],False,Integração da Tela de Cadastro com o Back-End,ari:cloud:trello::card/workspace/681e95bf55faa1fe8b9ecf06/681ea1611ac45670f719c972,False,32736,AE7HliNP,https://trello.com/c/AE7HliNP,,False,https://trello.com/c/AE7HliNP/29-integra%C3%A7%C3%A3o-da-tela-de-cadastro-com-o-back-end,"{'idAttachment': None, 'color': None, 'idUploadedBackground': None, 'size': 'normal', 'brightness': 'dark', 'yPosition': 0.5, 'idPlugin': None}",False,,
681ea1814c2f4d3d1625c6ef,"{'name': None, 'conversationId': None}","{'attachments': 0, 'fogbugz': '', 'checkItems': 0, 'checkItemsChecked': 0, 'checkItemsEarliestDue': None, 'comments': 0, 'description': False, 'due': None, 'dueComplete': False, 'lastUpdatedByAi': False, 'start': None, 'externalSource': None, 'attachmentsByType': {'trello': {'board': 0, 'card': 0}}, 'location': False, 'votes': 0, 'maliciousAttachments': 0, 'viewingMemberVoted': False, 'subscribed': False}",[],False,False,2025-05-12T22:49:54.781Z,,{'emoji': {}},,,,681e971bd9a39734b445f278,[],681e97341992fe3c3b2fd8b8,[],[],30,,"[{'id': '68227a48380f731798877ee6', 'idBoard': '681e971bd9a39734b445f278', 'idOrganization': '681e95bf55faa1fe8b9ecf06', 'name': 'FrontEnd', 'nodeId': 'ari:cloud:trello::label/workspace/681e95bf55faa1fe8b9ecf06/68227a48380f731798877ee6', 'color': 'yellow_dark', 'uses': 13}]",['68227a48380f731798877ee6'],False,Integração da Tela de Anotações com o Back-End,ari:cloud:trello::card/workspace/681e95bf55faa1fe8b9ecf06/681ea1814c2f4d3d1625c6ef,False,32752,L0x7vy0Y,https://trello.com/c/L0x7vy0Y,,False,https://trello.com/c/L0x7vy0Y/30-integra%C3%A7%C3%A3o-da-tela-de-anota%C3%A7%C3%B5es-com-o-back-end,"{'idAttachment': None, 'color': None, 'idUploadedBackground': None, 'size': 'normal', 'brightness': 'dark', 'yPosition': 0.5, 'idPlugin': None}",False,,
681ea0c87bee355711500e89,"{'name': None, 'conversationId': None}","{'attachments': 0, 'fogbugz': '', 'checkItems': 0, 'checkItemsChecked': 0, 'checkItemsEarliestDue': None, 'comments': 0, 'description': False, 'due': None, 'dueComplete': False, 'lastUpdatedByAi': False, 'start': None, 'externalSource': None, 'attachmentsByType': {'trello': {'board': 0, 'card': 0}}, 'location': False, 'votes': 0, 'maliciousAttachments': 0, 'viewingMemberVoted': False, 'subscribed': False}",[],False,False,2025-05-10T00:41:58.815Z,,{'emoji': {}},,,,681e971bd9a39734b445f278,[],681e97341992fe3c3b2fd8b8,[],[],23,,"[{'id': '681e971bd9a39734b445f2c1', 'idBoard': '681e971bd9a39734b445f278', 'idOrganization': '681e95bf55faa1fe8b9ecf06', 'name': 'Banco de Dados', 'nodeId': 'ari:cloud:trello::label/workspace/681e95bf55faa1fe8b9ecf06/681e971bd9a39734b445f2c1', 'color': 'green', 'uses': 15}]",['681e971bd9a39734b445f2c1'],False,Integrações finais e ajustes com o back-end,ari:cloud:trello::card/workspace/681e95bf55faa1fe8b9ecf06/681ea0c87bee355711500e89,False,104192,gpVFjYVT,https://trello.com/c/gpVFjYVT,,False,https://trello.com/c/gpVFjYVT/23-integra%C3%A7%C3%B5es-finais-e-ajustes-com-o-back-end,"{'idAttachment': None, 'color': None, 'idUploadedBackground': None, 'size': 'normal', 'brightness': 'dark', 'yPosition': 0.5, 'idPlugin': None}",False,,
682faa19e52fa77a8bf30e11,"{'name': None, 'conversationId': None}","{'attachments': 0, 'fogbugz': '', 'checkItems': 0, 'checkItemsChecked': 0, 'checkItemsEarliestDue': None, 'comments': 0, 'description': False, 'due': None, 'dueComplete': False, 'lastUpdatedByAi': False, 'start': None, 'externalSource': None, 'attachmentsByType': {'trello': {'board': 0, 'card': 0}}, 'location': False, 'votes': 0, 'maliciousAttachments': 0, 'viewingMemberVoted': False, 'subscribed': False}",[],False,False,2025-05-23T00:03:16.155Z,,{'emoji': {}},,,,681e971bd9a39734b445f278,[],681e97341992fe3c3b2fd8b8,[],[],47,,"[{'id': '681e971bd9a39734b445f2c1', 'idBoard': '681e971bd9a39734b445f278', 'idOrganization': '681e95bf55faa1fe8b9ecf06', 'name': 'Banco de Dados', 'nodeId': 'ari:cloud:trello::label/workspace/681e95bf55faa1fe8b9ecf06/681e971bd9a39734b445f2c1', 'color': 'green', 'uses': 15}]",['681e971bd9a39734b445f2c1'],False,Analise de dados - Report Services,ari:cloud:trello::card/workspace/681e95bf55faa1fe8b9ecf06/682faa19e52fa77a8bf30e11,False,136960,bktH4jBJ,https://trello.com/c/bktH4jBJ,,False,https://trello.com/c/bktH4jBJ/47-analise-de-dados-report-services,"{'idAttachment': None, 'color': None, 'idUploadedBackground': None, 'size': 'normal', 'brightness': 'dark', 'yPosition': 0.5, 'idPlugin': None}",False,,
